el_0028.wav|βρήκα διακόσια τριάντα εννέα παραστατικά τύπου πέντε τελεία ένα.
el_0029.wav|το τιμολόγιο είναι τρεις χιλιάδες εννιακόσια τριάντα πέντε ευρώ με φιπιά.
el_0030.wav|βρέθηκαν τριάντα ένα παραστατικά στον φάκελο και σημειώθηκαν ως ελήφθη.
el_0031.wav|οκτώ τελεία ένα, ενοίκια Έσοδο
el_0032.wav|ο τύπος του παραστατικού είναι τρία τελεία ένα, τίτλος Κτήσης.
el_0033.wav|το παραστατικό εκδόθηκε με μαρκ, σαράντα δύο, ενενήντα οκτώ, τριάντα τρία, εβδομήντα τέσσερα, ογδόντα οκτώ, τριάντα, επτακόσια είκοσι.
el_0034.wav|καθαρή αξία οκτακόσια εξήντα οκτώ ευρώ και ενενήντα λεπτά.
el_0035.wav|καταχωρήθηκε με ημερομηνία δεκαέξι δεκεμβρίου δύο χιλιάδες είκοσι τέσσερα.
el_0036.wav|βρήκα τον πελάτη με αφιμί, σαράντα τρία, ενενήντα επτά, εβδομήντα τρία, εξακόσια.
el_0037.wav|το αντίγραφο ασφαλείας είναι εξακόσια εξήντα κόμμα οκτώ μεγκαμπάιτ.
el_0038.wav|λάθος κλειδί μαϊντάτα για τον, τριάντα έξι, είκοσι τέσσερα, δώδεκα, εκατόν πενήντα δύο.
el_0039.wav|έντεκα παραστατικά είναι σημειωμένα ως ελήφθη αλλά λείπει το αρχείο τους.
el_0040.wav|κατάλαβα δεκαέξι απριλίου δύο χιλιάδες είκοσι τέσσερα.
el_0041.wav|επικοινωνία στο, είκοσι τρία, μηδέν πέντε, μηδέν επτά, είκοσι πέντε, σαράντα τρία.
el_0042.wav|το τιμολόγιο είναι τριάντα δύο χιλιάδες επτακόσια ογδόντα τρία ευρώ με φιπιά.
el_0043.wav|εκδόθηκε στις πέντε αυγούστου δύο χιλιάδες είκοσι τέσσερα.
el_0044.wav|είκοσι πέντε, εξήντα επτά, σαράντα, τριακόσια είκοσι δύο
el_0045.wav|αναζήτηση στην ααδέ για αφιμί, σαράντα εννέα, δεκαπέντε, σαράντα επτά, μηδέν δύο έξι.
el_0046.wav|έκπτωση δεκαεπτά τοις εκατό στο σύνολο.
el_0047.wav|έχεις ένα αδιάβαστες ειδοποιήσεις.
el_0048.wav|αφιμί, δεκαέξι, εβδομήντα δύο, δεκαέξι, μηδέν δύο ένα
el_0049.wav|έχεις δεκαπέντε αδιάβαστες ειδοποιήσεις.
el_0050.wav|ημερομηνία, δέκα αυγούστου δύο χιλιάδες είκοσι τρία
el_0051.wav|το τιμολόγιο είναι διακόσια τριάντα πέντε ευρώ με φιπιά.
el_0052.wav|νέο παραστατικό από την ααδέ, σύνολο τριάντα οκτώ χιλιάδες τριακόσια εξήντα τέσσερα ευρώ.
el_0053.wav|σειρά απόδειξη παροχής υπηρεσιών, αριθμός επτακόσια
el_0054.wav|διαγραφή ειδοποίησης, δεν θα ξαναεμφανιστεί.
el_0055.wav|νέο παραστατικό από την ααδέ, σύνολο σαράντα τρεις χιλιάδες πεντακόσια ογδόντα οκτώ ευρώ.
el_0056.wav|εκδόθηκε στις είκοσι δύο δεκεμβρίου δύο χιλιάδες είκοσι επτά.
el_0057.wav|νέο παραστατικό από την ααδέ, σύνολο δώδεκα χιλιάδες εκατό ευρώ.
el_0058.wav|αφιμί, πενήντα εννέα, σαράντα δύο, σαράντα τρία, μηδέν τέσσερα τρία
el_0059.wav|το αντίγραφο ασφαλείας είναι εκατόν πενήντα εννέα κόμμα τρία μεγκαμπάιτ.
el_0060.wav|το βίες δεν απάντησε για το αφιμί, δεκαεπτά, σαράντα πέντε, εξήντα ένα, τριακόσια δεκαοκτώ.
el_0061.wav|με φιπιά τρία τοις εκατό και παρακράτηση είκοσι τοις εκατό.
el_0062.wav|άνοιξε το φιπιά.
el_0063.wav|το τιμολόγιο είναι πενήντα τέσσερις χιλιάδες επτακόσια σαράντα οκτώ ευρώ με φιπιά.
el_0064.wav|παρακράτηση είκοσι τοις εκατό
el_0065.wav|επτά παραστατικά είναι σημειωμένα ως ελήφθη αλλά λείπει το αρχείο τους.
el_0066.wav|βρέθηκαν εκατόν πέντε παραστατικά στον φάκελο και σημειώθηκαν ως ελήφθη.
el_0067.wav|δώσε ένα έγκυρο εννιαψήφιο αφιμί.
el_0068.wav|ο πελάτης με αφιμί, δεκαπέντε, σαράντα τρία, ενενήντα εννέα, διακόσια εξήντα εννέα, καταχωρήθηκε.
el_0069.wav|ογδόντα δύο χιλιάδες τετρακόσια είκοσι επτά ευρώ και πενήντα λεπτά
el_0070.wav|αφιμί, είκοσι επτά, σαράντα ένα, σαράντα τρία, μηδέν επτά επτά
el_0071.wav|το παραστατικό εκδόθηκε με μαρκ, σαράντα δύο, εξήντα δύο, ογδόντα εννέα, μηδέν εννέα, πενήντα πέντε, ογδόντα ένα, εκατόν τριάντα τρία.
el_0072.wav|φιπιά τρία τοις εκατό
el_0073.wav|επικοινωνία στο, είκοσι έξι, σαράντα δύο, σαράντα τρία, πενήντα, δεκαέξι.
el_0074.wav|εκδόθηκε στις δώδεκα φεβρουαρίου δύο χιλιάδες είκοσι επτά.
el_0075.wav|αφιμί, ενενήντα πέντε, εξήντα πέντε, μηδέν δύο, επτακόσια πενήντα δύο
el_0076.wav|βρέθηκαν εκατόν ογδόντα έξι παραστατικά στον φάκελο και σημειώθηκαν ως ελήφθη.
el_0077.wav|άνοιξε το κωδικός μιας χρήσης.
el_0078.wav|έχεις πεντακόσια εξήντα επτά αδιάβαστες ειδοποιήσεις.
el_0079.wav|νέο παραστατικό από την ααδέ, σύνολο εννιακόσια ενενήντα εννέα ευρώ και ενενήντα εννέα λεπτά.
el_0080.wav|κατάλαβα είκοσι μαρτίου δύο χιλιάδες είκοσι οκτώ.
el_0081.wav|σειρά απόδειξη παροχής υπηρεσιών, αριθμός πεντακόσια έξι
el_0082.wav|το αφιμί, εβδομήντα δύο, ενενήντα δύο, σαράντα εννέα, τριακόσια δεκαεπτά, ανήκει σε ανενεργή επιχείρηση.
el_0083.wav|βρήκα τον πελάτη με αφιμί, ογδόντα πέντε, σαράντα επτά, ενενήντα επτά, τετρακόσια δεκαπέντε.
el_0084.wav|κατάσταση, ποσότητα
el_0085.wav|νέο παραστατικό από την ααδέ, σύνολο τέσσερις χιλιάδες εξακόσια είκοσι τέσσερα ευρώ.
el_0086.wav|σειρά άλφα, αριθμός επτά χιλιάδες ογδόντα
el_0087.wav|μαρκ, σαράντα ένα, μηδέν οκτώ, εξήντα πέντε, εβδομήντα οκτώ, δεκαοκτώ, ενενήντα, εννιακόσια είκοσι δύο
el_0088.wav|βρέθηκαν εκατόν σαράντα επτά παραστατικά στον φάκελο και σημειώθηκαν ως ελήφθη.
el_0089.wav|αφιμί, σαράντα τέσσερα, ενενήντα τέσσερα, πενήντα δύο, πεντακόσια πενήντα επτά
el_0090.wav|ημερομηνία είκοσι επτά οκτωβρίου δύο χιλιάδες είκοσι οκτώ
el_0091.wav|πληρωμή πέντε χιλιάδες εξακόσια σαράντα οκτώ ευρώ καταχωρήθηκε.
el_0092.wav|λήγει είκοσι δύο σεπτεμβρίου δύο χιλιάδες είκοσι τρία.
el_0093.wav|βρήκα την επωνυμία από το βίες για αφιμί, τριάντα δύο, σαράντα έξι, τριάντα επτά, εκατόν είκοσι εννέα.
el_0094.wav|το αφιμί, ενενήντα εννέα, εβδομήντα δύο, μηδέν δύο, εννιακόσια εβδομήντα επτά, δεν υπάρχει στο πελατολόγιο.
el_0095.wav|βρέθηκαν διακόσια είκοσι επτά παραστατικά στον φάκελο και σημειώθηκαν ως ελήφθη.
el_0096.wav|ημερομηνία, είκοσι πέντε σεπτεμβρίου δύο χιλιάδες είκοσι τρία
el_0097.wav|υπόλοιπο πελάτη, είκοσι μία χιλιάδες πεντακόσια εξήντα εννέα ευρώ
el_0098.wav|έχεις είκοσι τέσσερα αδιάβαστες ειδοποιήσεις.
el_0099.wav|έφτιαξα πρόχειρο τιμολόγιο για τον, εξήντα πέντε, είκοσι τέσσερα, ενενήντα πέντε, εκατόν δεκαοκτώ.
el_0100.wav|αφιμί, εβδομήντα εννέα, σαράντα επτά, σαράντα έξι, τριακόσια πενήντα πέντε
el_0101.wav|έχεις τριακόσια τριάντα αδιάβαστες ειδοποιήσεις.
el_0102.wav|νέο παραστατικό από την ααδέ, σύνολο χίλια διακόσια σαράντα ευρώ και πενήντα λεπτά.
el_0103.wav|τηλέφωνο, είκοσι τρία, δεκατρία, σαράντα οκτώ, πενήντα τέσσερα, ενενήντα ένα
el_0104.wav|κατάσταση, σειρά
el_0105.wav|καταχωρήθηκε στην ααδέ με μαρκ, σαράντα τέσσερα, ενενήντα πέντε, ογδόντα οκτώ, μηδέν μηδέν, σαράντα, ογδόντα, διακόσια τριάντα τρία.
el_0106.wav|το αφιμί, εξήντα οκτώ, πενήντα έξι, σαράντα τρία, επτακόσια δέκα, δεν υπάρχει στο πελατολόγιο.
el_0107.wav|νέο παραστατικό από την ααδέ, σύνολο σαράντα έξι χιλιάδες εννιακόσια ογδόντα οκτώ ευρώ.
el_0108.wav|νέο παραστατικό από την ααδέ, σύνολο τριάντα τέσσερις χιλιάδες εννιακόσια πενήντα δύο ευρώ.
el_0109.wav|εξήντα οκτώ, ογδόντα ένα, πενήντα οκτώ, εννιακόσια σαράντα οκτώ
el_0110.wav|έκπτωση είκοσι τοις εκατό στο σύνολο.
el_0111.wav|δεκαεννέα παραστατικά είναι σημειωμένα ως ελήφθη αλλά λείπει το αρχείο τους.
el_0112.wav|μαρκ, σαράντα επτά, τριάντα τρία, μηδέν δύο, εβδομήντα οκτώ, πενήντα τέσσερα, ενενήντα πέντε, διακόσια εβδομήντα τρία
el_0113.wav|εκδόθηκε στις έξι απριλίου δύο χιλιάδες είκοσι τέσσερα.
el_0114.wav|καλημέρα. Τι θα κάνουμε σήμερα;
el_0115.wav|υπόλοιπο πελάτη, είκοσι τρεις χιλιάδες πεντακόσια πενήντα ένα ευρώ και σαράντα έξι λεπτά
el_0116.wav|έχεις δώδεκα αδιάβαστες ειδοποιήσεις.
el_0117.wav|αφιμί, εβδομήντα εννέα, ογδόντα πέντε, εξήντα, εξακόσια τριάντα
el_0118.wav|τριάντα ένα, δώδεκα, ενενήντα δύο, επτακόσια τριάντα επτά
el_0119.wav|τριάντα τρία παραστατικά είναι σημειωμένα ως ελήφθη αλλά λείπει το αρχείο τους.
el_0120.wav|προγραμματίστηκε για τις μία και δεκαπέντε.
el_0121.wav|προγραμματίστηκε για τις δύο ακριβώς.
el_0122.wav|ετοίμασα ζιπ με τετρακόσια δεκαοκτώ πι ντι εφ παραστατικά.
el_0123.wav|σειρά βήτα, αριθμός τέσσερις χιλιάδες πεντακόσια έντεκα
el_0124.wav|καθαρή αξία διακόσια σαράντα οκτώ ευρώ.
el_0125.wav|το αφιμί, εξήντα εννέα, μηδέν τέσσερα, ογδόντα οκτώ, πεντακόσια πενήντα τέσσερα, δεν είναι έγκυρο.
el_0126.wav|κατάσταση, επαναφορά
el_0127.wav|σύνολο πενήντα δύο ευρώ.
el_0128.wav|ενενήντα εννέα, εβδομήντα εννέα, μηδέν πέντε, τριακόσια ενενήντα έξι
el_0129.wav|άνοιξε το τιμολόγιο παροχής υπηρεσιών.
el_0130.wav|έχεις πεντακόσια εβδομήντα δύο αδιάβαστες ειδοποιήσεις.
el_0131.wav|αναζήτηση στην ααδέ για αφιμί, τριάντα δύο, δεκατρία, ογδόντα ένα, τριακόσια εξήντα.
el_0132.wav|άνοιξε το βίες.
el_0133.wav|βρήκα τριακόσια τέσσερα παραστατικά τύπου δεκατρία τελεία ένα.
el_0134.wav|ετοίμασα ζιπ με τριακόσια σαράντα πέντε πι ντι εφ παραστατικά.
el_0135.wav|αφιμί, εξήντα, εβδομήντα τέσσερα, τριάντα τρία, τετρακόσια τρία
el_0136.wav|ημερομηνία έντεκα ιουνίου δύο χιλιάδες είκοσι πέντε
el_0137.wav|σειρά τιμολόγιο παροχής υπηρεσιών, αριθμός οκτώ χιλιάδες ενενήντα τρία
el_0138.wav|το αντίγραφο ασφαλείας είναι τριακόσια τριάντα ένα κόμμα έξι μεγκαμπάιτ.
el_0139.wav|το αντίγραφο ασφαλείας είναι τετρακόσια ενενήντα οκτώ κόμμα ένα μεγκαμπάιτ.
el_0140.wav|αφιμί, πενήντα εννέα, σαράντα εννέα, είκοσι δύο, εξακόσια ενενήντα τρία
el_0141.wav|βρήκα την επωνυμία από το βίες για αφιμί, εβδομήντα οκτώ, δεκατρία, είκοσι, τριακόσια πενήντα τέσσερα.
el_0142.wav|λήγει εννέα ιουνίου δύο χιλιάδες είκοσι πέντε.
el_0143.wav|είκοσι παραστατικά είναι σημειωμένα ως ελήφθη αλλά λείπει το αρχείο τους.
el_0144.wav|καθαρή αξία πενήντα πέντε χιλιάδες διακόσια είκοσι έξι ευρώ και πενήντα λεπτά.
el_0145.wav|δύο τελεία δύο, ενδοκοινοτική Παροχή Υπηρεσιών
el_0146.wav|έχεις είκοσι οκτώ αδιάβαστες ειδοποιήσεις.
el_0147.wav|το τιμολόγιο είναι ογδόντα οκτώ χιλιάδες εκατόν σαράντα οκτώ ευρώ και πενήντα λεπτά με φιπιά.
el_0148.wav|το αντίγραφο ασφαλείας είναι εξακόσια εξήντα τρία κόμμα οκτώ μεγκαμπάιτ.
el_0149.wav|σύνολο επτά χιλιάδες είκοσι ένα ευρώ και σαράντα έξι λεπτά.
el_0150.wav|τα κλειδιά ρεστ έι πι άι του, δεκατέσσερα, είκοσι τρία, σαράντα ένα, μηδέν έξι εννέα, δουλεύουν.
el_0151.wav|έντεκα τελεία ένα, απόδειξη λιανικής πώλησης
el_0152.wav|βρέθηκαν εκατόν ογδόντα ένα παραστατικά στον φάκελο και σημειώθηκαν ως ελήφθη.
el_0153.wav|φιπιά δεκαεπτά τοις εκατό
el_0154.wav|έχεις ενενήντα ένα αδιάβαστες ειδοποιήσεις.
el_0155.wav|ο μπράουζερ θα ανοίξει για τη λήψη μόνο ονλάιν.
el_0156.wav|προγραμματίστηκε για τις μία ακριβώς.
el_0157.wav|προγραμματίστηκε για τις δώδεκα ακριβώς.
el_0158.wav|υπόλοιπο πελάτη, τριάντα πέντε χιλιάδες τετρακόσια εβδομήντα πέντε ευρώ
el_0159.wav|τηλέφωνο, είκοσι οκτώ, εξήντα τρία, εξήντα εννέα, σαράντα έξι, εξήντα εννέα
el_0160.wav|έχεις πενήντα οκτώ αδιάβαστες ειδοποιήσεις.
el_0161.wav|βρήκα εκατόν ενενήντα παραστατικά τύπου δεκατέσσερα τελεία πέντε.
el_0162.wav|τέσσερα παραστατικά είναι σημειωμένα ως ελήφθη αλλά λείπει το αρχείο τους.
el_0163.wav|άνοιξε το ιμέιλ.
el_0164.wav|δέκα παραστατικά είναι σημειωμένα ως ελήφθη αλλά λείπει το αρχείο τους.
el_0165.wav|βρήκα διακόσια ενενήντα εννέα παραστατικά τύπου έντεκα τελεία δύο.
el_0166.wav|επικοινωνία στο, εξήντα εννέα, ενενήντα τέσσερα, μηδέν εννέα, ενενήντα, είκοσι εννέα.
el_0167.wav|είκοσι επτά, σαράντα επτά, σαράντα δύο, οκτακόσια δεκαοκτώ
el_0168.wav|το αφιμί, ογδόντα τρία, εξήντα έξι, σαράντα επτά, οκτακόσια ογδόντα τρία, δεν υπάρχει στο πελατολόγιο.
el_0169.wav|υπόλοιπο πελάτη, πενήντα οκτώ χιλιάδες τετρακόσια εβδομήντα πέντε ευρώ και πενήντα λεπτά
el_0170.wav|έχεις είκοσι επτά αδιάβαστες ειδοποιήσεις.
el_0171.wav|το αφιμί, ογδόντα πέντε, εξήντα εννέα, ενενήντα τέσσερα, εκατόν τριάντα εννέα, ανήκει σε ανενεργή επιχείρηση.
el_0172.wav|έχεις εννιακόσια δέκα αδιάβαστες ειδοποιήσεις.
el_0173.wav|βρέθηκαν δεκαέξι παραστατικά στον φάκελο και σημειώθηκαν ως ελήφθη.
el_0174.wav|υπόλοιπο πελάτη, επτακόσια σαράντα εννέα ευρώ και πενήντα λεπτά
el_0175.wav|προγραμματίστηκε για τις εννέα και δεκαπέντε.
el_0176.wav|άνοιξε το εφορία.
el_0177.wav|τετρακόσια εξήντα τρία ευρώ και είκοσι πέντε λεπτά
el_0178.wav|βρέθηκαν εξήντα επτά παραστατικά στον φάκελο και σημειώθηκαν ως ελήφθη.
el_0179.wav|υπόλοιπο πελάτη, ογδόντα έξι χιλιάδες τετρακόσια πενήντα έξι ευρώ
el_0180.wav|ο τύπος του παραστατικού είναι έντεκα τελεία δύο, απόδειξη παροχής υπηρεσιών.
el_0181.wav|τηλέφωνο, είκοσι πέντε, εβδομήντα έξι, μηδέν εννέα, ενενήντα πέντε, ενενήντα έξι
el_0182.wav|το αφιμί, τριάντα έξι, σαράντα επτά, πενήντα εννέα, πεντακόσια ενενήντα ένα, δεν υπάρχει στο πελατολόγιο.
el_0183.wav|το αφιμί, εβδομήντα τέσσερα, εβδομήντα τέσσερα, ενενήντα επτά, τετρακόσια ενενήντα ένα, δεν είναι έγκυρο.
el_0184.wav|βρέθηκαν ενενήντα παραστατικά στον φάκελο και σημειώθηκαν ως ελήφθη.
el_0185.wav|έχεις είκοσι τρία αδιάβαστες ειδοποιήσεις.
el_0186.wav|ημερομηνία είκοσι οκτώ ιανουαρίου δύο χιλιάδες είκοσι επτά
el_0187.wav|έχεις έξι αδιάβαστες ειδοποιήσεις.
el_0188.wav|εκδόθηκε στις δώδεκα ιουλίου δύο χιλιάδες είκοσι πέντε.
el_0189.wav|πενήντα εννέα, ενενήντα τέσσερα, τριάντα οκτώ, εκατόν εβδομήντα επτά
el_0190.wav|καθαρή αξία είκοσι εννέα χιλιάδες πεντακόσια είκοσι τρία ευρώ και πενήντα λεπτά.
el_0191.wav|εκδόθηκε στις είκοσι ένα ιανουαρίου δύο χιλιάδες είκοσι τρία.
el_0192.wav|τηλέφωνο, είκοσι τρία, είκοσι εννέα, είκοσι ένα, πενήντα επτά, πενήντα οκτώ
el_0193.wav|έχεις εννιακόσια πενήντα πέντε αδιάβαστες ειδοποιήσεις.
el_0194.wav|τηλέφωνο, είκοσι έξι, μηδέν επτά, ενενήντα οκτώ, τριάντα έξι, ενενήντα ένα
el_0195.wav|ενενήντα τρεις χιλιάδες εννιακόσια πενήντα δύο ευρώ και δεκαεπτά λεπτά
el_0196.wav|καθαρή αξία ογδόντα δύο χιλιάδες επτακόσια ενενήντα τέσσερα ευρώ και τριάντα εννέα λεπτά.
el_0197.wav|νέο παραστατικό από την ααδέ, σύνολο οκτώ χιλιάδες εκατόν οκτώ ευρώ.
el_0198.wav|λάθος κλειδί μαϊντάτα για τον, τριάντα οκτώ, σαράντα ένα, δεκαοκτώ, εννιακόσια σαράντα τρία.
el_0199.wav|υπάρχει νεότερη έκδοση, μηδέν τελεία τέσσερα τελεία δεκαέξι.
el_0200.wav|νέο παραστατικό από την ααδέ, σύνολο σαράντα δύο χιλιάδες πεντακόσια πενήντα δύο ευρώ.
el_0201.wav|έφτιαξα πρόχειρο τιμολόγιο για τον, εξήντα ένα, εβδομήντα τέσσερα, δεκαπέντε, τριακόσια εβδομήντα οκτώ.
el_0202.wav|άνοιξε το τιμολόγιο πώλησης.
el_0203.wav|βρήκα τον πελάτη με αφιμί, δεκαεννέα, ενενήντα δύο, πενήντα έξι, τετρακόσια τριάντα εννέα.
el_0204.wav|σειρά τιμολόγιο παροχής υπηρεσιών, αριθμός εννιακόσια είκοσι πέντε
el_0205.wav|δώδεκα παραστατικά είναι σημειωμένα ως ελήφθη αλλά λείπει το αρχείο τους.
el_0206.wav|το παραστατικό εκδόθηκε με επιτυχία
el_0207.wav|χρειάζομαι και το είδος για να συνεχίσω.
el_0208.wav|το αφιμί, πενήντα ένα, μηδέν έξι, μηδέν τέσσερα, επτακόσια πενήντα έξι, δεν είναι έγκυρο.
el_0209.wav|το παραστατικό εκδόθηκε με μαρκ, σαράντα τέσσερα, δεκατρία, δεκατρία, εβδομήντα, δεκαπέντε, δώδεκα, εκατόν εξήντα ένα.
el_0210.wav|ημερομηνία, έξι δεκεμβρίου δύο χιλιάδες είκοσι τρία
el_0211.wav|παραστατικά από δεκαεπτά νοεμβρίου δύο χιλιάδες είκοσι έξι έως σήμερα.
el_0212.wav|βρέθηκαν πενήντα έξι παραστατικά στον φάκελο και σημειώθηκαν ως ελήφθη.
el_0213.wav|το τιμολόγιο είναι τριακόσια είκοσι έξι ευρώ και πενήντα λεπτά με φιπιά.
el_0214.wav|σειρά τιμολόγιο παροχής υπηρεσιών, αριθμός χίλια εξακόσια δεκατέσσερα
el_0215.wav|αναζήτηση στην ααδέ για αφιμί, δεκαεννέα, εξήντα εννέα, ογδόντα, μηδέν πέντε εννέα.
el_0216.wav|βρέθηκαν ενενήντα ένα παραστατικά στον φάκελο και σημειώθηκαν ως ελήφθη.
el_0217.wav|ετοίμασα ζιπ με πεντακόσια δύο πι ντι εφ παραστατικά.
el_0218.wav|κωδικός μιας χρήσης
el_0219.wav|μαρκ, σαράντα, πενήντα έξι, δέκα, πενήντα εννέα, τριάντα οκτώ, δέκα, εξακόσια εβδομήντα εννέα
el_0220.wav|πληρωμή ενενήντα δύο χιλιάδες εκατόν εξήντα εννέα ευρώ καταχωρήθηκε.
el_0221.wav|προγραμματίστηκε για τις πέντε ακριβώς.
el_0222.wav|προγραμματίστηκε για τις εννέα και μισή.
el_0223.wav|κατάλαβα δεκατρία ιουνίου δύο χιλιάδες είκοσι οκτώ.
el_0224.wav|το αφιμί, εξήντα επτά, εξήντα δύο, τριάντα δύο, τετρακόσια ογδόντα πέντε, δεν είναι έγκυρο.
el_0225.wav|παραστατικά από τρία νοεμβρίου δύο χιλιάδες είκοσι τρία έως σήμερα.
el_0226.wav|ο τύπος του παραστατικού είναι δύο τελεία δύο, ενδοκοινοτική Παροχή Υπηρεσιών.
el_0227.wav|λήγει πρώτη μαρτίου δύο χιλιάδες είκοσι έξι.
el_0228.wav|το τιμολόγιο είναι εβδομήντα οκτώ χιλιάδες εξακόσια ενενήντα εννέα ευρώ με φιπιά.
el_0229.wav|κατάσταση, εκδόθηκε
el_0230.wav|με φιπιά δεκατρία τοις εκατό και παρακράτηση είκοσι τοις εκατό.
el_0231.wav|σειρά βήτα, αριθμός τέσσερις χιλιάδες τετρακόσια σαράντα
el_0232.wav|άνοιξε το αφιμί.
el_0233.wav|σύνολο σαράντα δύο χιλιάδες πεντακόσια πέντε ευρώ και πενήντα λεπτά.
el_0234.wav|κατάσταση, διαθέσιμος
el_0235.wav|το βίες δεν απάντησε για το αφιμί, έντεκα, πενήντα επτά, μηδέν μηδέν, οκτακόσια σαράντα εννέα.
el_0236.wav|βρέθηκαν τρία παραστατικά στον φάκελο και σημειώθηκαν ως ελήφθη.
el_0237.wav|άνοιξε το τάξισνετ.
el_0238.wav|παρακράτηση μηδέν τοις εκατό
el_0239.wav|το αφιμί, εβδομήντα εννέα, ογδόντα τρία, πενήντα οκτώ, οκτακόσια δύο, δεν είναι έγκυρο.
el_0240.wav|άνοιξε το ααδέ.
el_0241.wav|βρέθηκαν διακόσια σαράντα έξι παραστατικά στον φάκελο και σημειώθηκαν ως ελήφθη.
el_0242.wav|κατάσταση, χαρακτηρισμένα
el_0243.wav|αφιμί, τριάντα εννέα, σαράντα οκτώ, σαράντα πέντε, εννιακόσια εβδομήντα έξι
el_0244.wav|αφιμί, πενήντα πέντε, σαράντα τρία, εξήντα πέντε, εξακόσια ενενήντα δύο
el_0245.wav|έχεις δεκαέξι αδιάβαστες ειδοποιήσεις.
el_0246.wav|το παραστατικό εκδόθηκε με μαρκ, σαράντα οκτώ, πενήντα εννέα, δεκαεπτά, μηδέν έξι, έντεκα, τριάντα, επτακόσια σαράντα.
el_0247.wav|σειρά βήτα, αριθμός πεντακόσια είκοσι
el_0248.wav|καθαρή αξία εβδομήντα εννέα ευρώ.
el_0249.wav|είκοσι εννέα παραστατικά είναι σημειωμένα ως ελήφθη αλλά λείπει το αρχείο τους.
el_0250.wav|με φιπιά τέσσερα τοις εκατό και παρακράτηση είκοσι τοις εκατό.
el_0251.wav|ημερομηνία, είκοσι πέντε φεβρουαρίου δύο χιλιάδες είκοσι έξι
el_0252.wav|κατάσταση, πληρωμή
el_0253.wav|βρέθηκαν πενήντα πέντε παραστατικά στον φάκελο και σημειώθηκαν ως ελήφθη.
el_0254.wav|εκδόθηκε στις είκοσι πέντε μαΐου δύο χιλιάδες είκοσι επτά.
el_0255.wav|προγραμματίστηκε για τις έντεκα ακριβώς.
